N_unmapped	350839	350839	350839
N_multimapping	2431589	2431589	2431589
N_noFeature	8715946	20544862	20347323
N_ambiguous	2014158	491926	472976
ENSG00000160072	708	370	338
ENSG00000234396	3	3	7
ENSG00000225972	47	1	46
ENSG00000224315	4	2	2
ENSG00000198744	52	23	29
ENSG00000279928	0	0	0
ENSG00000228037	41	20	21
ENSG00000142611	233	104	129
ENSG00000225630	3071	1635	1436
ENSG00000284616	0	0	0
ENSG00000157911	121	255	249
ENSG00000269896	45	28	17
ENSG00000237973	550	315	262
ENSG00000228463	2	0	3
ENSG00000260972	0	0	0
ENSG00000157933	6733	3346	3388
ENSG00000224340	1	0	1
ENSG00000226545	3	1	2
ENSG00000268663	0	0	0
ENSG00000226374	0	1	0
ENSG00000229280	0	0	0
ENSG00000142655	281	173	152
ENSG00000232596	0	0	0
ENSG00000235054	1	0	1
ENSG00000232663	0	0	0
ENSG00000240409	1	1	0
ENSG00000229344	64	61	10
ENSG00000231510	0	0	0
ENSG00000149527	528	267	261
ENSG00000284739	0	0	0
ENSG00000171621	900	440	460
ENSG00000272235	10	3	7
ENSG00000284694	0	0	0
ENSG00000230021	12	8	38
ENSG00000287356	90	52	50
ENSG00000224387	2	1	1
ENSG00000285629	0	0	0
ENSG00000173673	0	0	0
ENSG00000142583	237	114	123
ENSG00000284674	0	0	0
ENSG00000272161	20	6	14
ENSG00000237094	44	21	23
ENSG00000224338	0	0	0
ENSG00000074800	9713	4912	4802
ENSG00000116786	2747	1519	1471
ENSG00000287727	24	14	10
ENSG00000228423	2	0	2
ENSG00000286448	0	1	0
ENSG00000131686	13	9	8
ENSG00000229305	0	0	0
ENSG00000284703	1	0	1
ENSG00000226457	7	3	4
ENSG00000173614	77	42	35
ENSG00000248527	15481	6845	8636
ENSG00000215720	1	1	0
ENSG00000241326	0	0	0
ENSG00000233623	4	4	0
ENSG00000162592	6	21	37
ENSG00000116254	25	12	14
ENSG00000233645	0	0	0
ENSG00000204624	12	7	5
ENSG00000142606	13	49	43
ENSG00000235146	0	0	0
ENSG00000225931	38	23	16
ENSG00000171729	83	36	49
ENSG00000279457	57	20	37
ENSG00000162571	86	48	45
ENSG00000229393	3	1	2
ENSG00000037637	545	258	287
ENSG00000287586	0	0	0
ENSG00000159423	304	138	166
ENSG00000142599	5603	2646	2958
ENSG00000227169	0	0	0
ENSG00000283356	0	0	0
ENSG00000011021	1193	610	611
ENSG00000142615	15	6	9
ENSG00000215704	14	13	19
ENSG00000157916	1128	730	781
ENSG00000157881	554	288	267
ENSG00000238290	0	0	0
ENSG00000225387	0	0	0
ENSG00000048707	2405	1198	1207
ENSG00000158748	27	13	14
ENSG00000225196	2	1	1
ENSG00000162444	165	75	90
ENSG00000279625	0	0	0
ENSG00000180758	151	76	75
ENSG00000184677	1591	776	815
ENSG00000230679	2	2	1
ENSG00000270136	1	0	1
ENSG00000288398	49	19	30
ENSG00000224621	0	0	0
ENSG00000285833	0	0	0
ENSG00000131697	319	168	161
ENSG00000284692	0	0	0
ENSG00000284745	0	0	0
ENSG00000280222	0	0	0
ENSG00000227634	0	0	0
ENSG00000285945	0	0	0
ENSG00000229162	46	25	21
ENSG00000197921	11	4	7
ENSG00000233755	0	0	2
ENSG00000233929	7	0	7
ENSG00000271742	7	3	4
ENSG00000226396	105	44	61
ENSG00000169504	6337	3184	3153
ENSG00000234166	0	15	12
ENSG00000235282	0	0	0
ENSG00000055070	2086	1418	1407
ENSG00000175087	166	72	94
ENSG00000157191	1481	730	752
ENSG00000284699	0	0	0
ENSG00000230035	0	0	0
